Feature,ADNIMERGE Frequency,Gene Expression Frequency,MRI Frequency,Total Frequency,Domain
MRI_157347,0,0,5,5,MRI
MRI_149958,0,0,5,5,MRI
MRI_311658,0,0,5,5,MRI
MRI_320839,0,0,5,5,MRI
MRI_303854,0,0,5,5,MRI
MRI_310911,0,0,5,5,MRI
MRI_347965,0,0,5,5,MRI
MRI_310392,0,0,5,5,MRI
MRI_36494,0,0,5,5,MRI
MRI_319393,0,0,5,5,MRI
MRI_302191,0,0,5,5,MRI
MRI_301142,0,0,5,5,MRI
MRI_157050,0,0,5,5,MRI
MRI_303990,0,0,5,5,MRI
MRI_306262,0,0,5,5,MRI
MRI_308097,0,0,5,5,MRI
MRI_321655,0,0,5,5,MRI
MRI_323863,0,0,5,5,MRI
MRI_311569,0,0,5,5,MRI
MRI_308178,0,0,5,5,MRI
MRI_378902,0,0,5,5,MRI
MRI_318397,0,0,5,5,MRI
MRI_325988,0,0,5,5,MRI
MRI_359147,0,0,5,5,MRI
MRI_315249,0,0,5,5,MRI
MRI_316120,0,0,5,5,MRI
MRI_317471,0,0,5,5,MRI
MRI_319989,0,0,5,5,MRI
MRI_317465,0,0,5,5,MRI
MRI_312437,0,0,5,5,MRI
MRI_319254,0,0,5,5,MRI
MRI_314533,0,0,5,5,MRI
MRI_352581,0,0,5,5,MRI
MRI_40512,0,0,5,5,MRI
MRI_155986,0,0,5,5,MRI
MRI_154151,0,0,5,5,MRI
MRI_352333,0,0,5,5,MRI
MRI_354651,0,0,5,5,MRI
MRI_345375,0,0,5,5,MRI
MRI_361996,0,0,5,5,MRI
MRI_347820,0,0,5,5,MRI
MRI_381296,0,0,5,5,MRI
MRI_348009,0,0,5,5,MRI
MRI_377394,0,0,5,5,MRI
MRI_353876,0,0,5,5,MRI
MRI_43368,0,0,5,5,MRI
MRI_356636,0,0,5,5,MRI
MRI_363137,0,0,5,5,MRI
MRI_353194,0,0,5,5,MRI
MRI_364464,0,0,5,5,MRI
MRI_354868,0,0,5,5,MRI
MRI_352246,0,0,5,5,MRI
MRI_353458,0,0,5,5,MRI
MRI_357720,0,0,5,5,MRI
MRI_360865,0,0,5,5,MRI
MRI_369905,0,0,5,5,MRI
MRI_356730,0,0,5,5,MRI
MRI_363017,0,0,5,5,MRI
MRI_368065,0,0,5,5,MRI
MRI_358406,0,0,5,5,MRI
MRI_374286,0,0,5,5,MRI
MRI_354257,0,0,5,5,MRI
MRI_360586,0,0,5,5,MRI
MRI_356131,0,0,5,5,MRI
MRI_360282,0,0,5,5,MRI
MRI_12841,0,0,5,5,MRI
MRI_156099,0,0,5,5,MRI
MRI_43218,0,0,5,5,MRI
MRI_363236,0,0,5,5,MRI
MRI_380150,0,0,5,5,MRI
MRI_45077,0,0,5,5,MRI
MRI_359297,0,0,5,5,MRI
MRI_359634,0,0,5,5,MRI
MRI_372933,0,0,5,5,MRI
MRI_358584,0,0,5,5,MRI
MRI_364320,0,0,5,5,MRI
MRI_365185,0,0,5,5,MRI
MRI_359796,0,0,5,5,MRI
MRI_361738,0,0,5,5,MRI
MRI_395661,0,0,5,5,MRI
MRI_155203,0,0,5,5,MRI
MRI_376251,0,0,5,5,MRI
MRI_387239,0,0,5,5,MRI
MRI_366623,0,0,5,5,MRI
MRI_369514,0,0,5,5,MRI
MRI_371064,0,0,5,5,MRI
MRI_368844,0,0,5,5,MRI
MRI_371108,0,0,5,5,MRI
MRI_377454,0,0,5,5,MRI
MRI_372532,0,0,5,5,MRI
MRI_375113,0,0,5,5,MRI
MRI_373632,0,0,5,5,MRI
MRI_374705,0,0,5,5,MRI
MRI_372424,0,0,5,5,MRI
MRI_368833,0,0,5,5,MRI
MRI_373098,0,0,5,5,MRI
MRI_378446,0,0,5,5,MRI
MRI_240993,0,0,5,5,MRI
MRI_245983,0,0,5,5,MRI
MRI_248253,0,0,5,5,MRI
MRI_248793,0,0,5,5,MRI
11760137_x_at,0,5,0,5,Gene Expression
11761899_a_at,0,5,0,5,Gene Expression
11762091_x_at,0,5,0,5,Gene Expression
11762099_x_at,0,5,0,5,Gene Expression
11763249_x_at,0,5,0,5,Gene Expression
11764130_s_at,0,5,0,5,Gene Expression
MRI_371901,0,0,5,5,MRI
MRI_378439,0,0,5,5,MRI
MRI_376341,0,0,5,5,MRI
MRI_372611,0,0,5,5,MRI
MRI_383172,0,0,5,5,MRI
MRI_394603,0,0,5,5,MRI
MRI_374737,0,0,5,5,MRI
MRI_372866,0,0,5,5,MRI
MRI_372273,0,0,5,5,MRI
MRI_375317,0,0,5,5,MRI
MRI_378514,0,0,5,5,MRI
MRI_44825,0,0,5,5,MRI
MRI_374019,0,0,5,5,MRI
MRI_389945,0,0,5,5,MRI
MRI_385189,0,0,5,5,MRI
MRI_387581,0,0,5,5,MRI
MRI_388028,0,0,5,5,MRI
MRI_381115,0,0,5,5,MRI
MRI_390209,0,0,5,5,MRI
MRI_385588,0,0,5,5,MRI
MRI_156884,0,0,5,5,MRI
MRI_389117,0,0,5,5,MRI
MRI_398370,0,0,5,5,MRI
MRI_385033,0,0,5,5,MRI
MRI_390104,0,0,5,5,MRI
MRI_384559,0,0,5,5,MRI
MRI_391970,0,0,5,5,MRI
MRI_385209,0,0,5,5,MRI
MRI_384796,0,0,5,5,MRI
MRI_387510,0,0,5,5,MRI
MRI_384920,0,0,5,5,MRI
MRI_323553,0,0,5,5,MRI
MRI_318746,0,0,5,5,MRI
MRI_326383,0,0,5,5,MRI
MRI_327537,0,0,5,5,MRI
MRI_326758,0,0,5,5,MRI
MRI_46629,0,0,5,5,MRI
MRI_385800,0,0,5,5,MRI
MRI_389815,0,0,5,5,MRI
MRI_385051,0,0,5,5,MRI
MRI_394392,0,0,5,5,MRI
MRI_390447,0,0,5,5,MRI
MRI_393996,0,0,5,5,MRI
MRI_399506,0,0,5,5,MRI
MRI_394561,0,0,5,5,MRI
MRI_394444,0,0,5,5,MRI
MRI_390483,0,0,5,5,MRI
MRI_395848,0,0,5,5,MRI
MRI_391723,0,0,5,5,MRI
MRI_391951,0,0,5,5,MRI
MRI_393379,0,0,5,5,MRI
MRI_396398,0,0,5,5,MRI
MRI_400023,0,0,5,5,MRI
MRI_399247,0,0,5,5,MRI
MRI_396835,0,0,5,5,MRI
MRI_398357,0,0,5,5,MRI
MRI_397583,0,0,5,5,MRI
MRI_398349,0,0,5,5,MRI
MRI_398529,0,0,5,5,MRI
MRI_399161,0,0,5,5,MRI
MRI_400190,0,0,5,5,MRI
SAMPLE_BAR_CODE,4,0,0,4,ADNIMERGE
VENTVOL,4,0,0,4,ADNIMERGE
VENTRICLES,4,0,0,4,ADNIMERGE
VENTRICLES.BL,4,0,0,4,ADNIMERGE
S.LDL.PL,4,0,0,4,ADNIMERGE
XL.HDL.PL,4,0,0,4,ADNIMERGE
XL.HDL.C,4,0,0,4,ADNIMERGE
XL.HDL.CE,4,0,0,4,ADNIMERGE
L.HDL.PL,4,0,0,4,ADNIMERGE
M.HDL.PL,4,0,0,4,ADNIMERGE
M.HDL.CE,4,0,0,4,ADNIMERGE
CC_ANTERIOR_SUVR,4,0,0,4,ADNIMERGE
CC_CENTRAL_SUVR,4,0,0,4,ADNIMERGE
CTX_LH_INFERIORTEMPORAL_SUVR,4,0,0,4,ADNIMERGE
CTX_LH_INFERIORPARIETAL_SUVR,4,0,0,4,ADNIMERGE
CTX_RH_INFERIORTEMPORAL_SUVR,4,0,0,4,ADNIMERGE
CTX_RH_PARSORBITALIS_SUVR,4,0,0,4,ADNIMERGE
BRAIN_STEM_SUVR,4,0,0,4,ADNIMERGE
CINGULATE_SUVR,4,0,0,4,ADNIMERGE
PARIETAL_SUVR,4,0,0,4,ADNIMERGE
TEMPORAL_SUVR,4,0,0,4,ADNIMERGE
SUMMARYSUVR_WHOLECEREBNORM,4,0,0,4,ADNIMERGE
11715409_a_at,0,4,0,4,Gene Expression
11715410_x_at,0,4,0,4,Gene Expression
11741148_a_at,0,4,0,4,Gene Expression
11745462_a_at,0,4,0,4,Gene Expression
11745463_x_at,0,4,0,4,Gene Expression
11750538_x_at,0,4,0,4,Gene Expression
11753775_x_at,0,4,0,4,Gene Expression
11753804_x_at,0,4,0,4,Gene Expression
11758696_x_at,0,4,0,4,Gene Expression
11715568_a_at,0,4,0,4,Gene Expression
11715569_at,0,4,0,4,Gene Expression
11715570_x_at,0,4,0,4,Gene Expression
11746940_a_at,0,4,0,4,Gene Expression
11763855_x_at,0,4,0,4,Gene Expression
11715603_s_at,0,4,0,4,Gene Expression
11715604_x_at,0,4,0,4,Gene Expression
11746554_a_at,0,4,0,4,Gene Expression
11746555_x_at,0,4,0,4,Gene Expression
11763872_x_at,0,4,0,4,Gene Expression
11716383_x_at,0,4,0,4,Gene Expression
11750432_a_at,0,4,0,4,Gene Expression
11716401_a_at,0,4,0,4,Gene Expression
11717008_a_at,0,4,0,4,Gene Expression
11745828_x_at,0,4,0,4,Gene Expression
11746802_x_at,0,4,0,4,Gene Expression
11748909_a_at,0,4,0,4,Gene Expression
11753422_a_at,0,4,0,4,Gene Expression
11745497_s_at,0,4,0,4,Gene Expression
11746894_x_at,0,4,0,4,Gene Expression
11745557_x_at,0,4,0,4,Gene Expression
11753662_x_at,0,4,0,4,Gene Expression
11753827_x_at,0,4,0,4,Gene Expression
11763093_x_at,0,4,0,4,Gene Expression
11746300_x_at,0,4,0,4,Gene Expression
11746506_a_at,0,4,0,4,Gene Expression
11754604_x_at,0,4,0,4,Gene Expression
11752481_a_at,0,4,0,4,Gene Expression
11748032_x_at,0,4,0,4,Gene Expression
11748082_x_at,0,4,0,4,Gene Expression
11748212_x_at,0,4,0,4,Gene Expression
11749540_x_at,0,4,0,4,Gene Expression
11749499_x_at,0,4,0,4,Gene Expression
11753728_x_at,0,4,0,4,Gene Expression
11749515_x_at,0,4,0,4,Gene Expression
11750981_a_at,0,4,0,4,Gene Expression
11752346_a_at,0,4,0,4,Gene Expression
11752347_x_at,0,4,0,4,Gene Expression
11757427_x_at,0,4,0,4,Gene Expression
11752569_x_at,0,4,0,4,Gene Expression
11756586_x_at,0,4,0,4,Gene Expression
11753730_a_at,0,4,0,4,Gene Expression
11753731_x_at,0,4,0,4,Gene Expression
11754090_a_at,0,4,0,4,Gene Expression
11753759_x_at,0,4,0,4,Gene Expression
11757319_x_at,0,4,0,4,Gene Expression
200093_PM_s_at,0,4,0,4,Gene Expression
11753955_a_at,0,4,0,4,Gene Expression
11754478_x_at,0,4,0,4,Gene Expression
MRI_11370,0,0,4,4,MRI
MRI_9059,0,0,4,4,MRI
MRI_9067,0,0,4,4,MRI
MRI_9075,0,0,4,4,MRI
MRI_12190,0,0,4,4,MRI
MRI_137402,0,0,4,4,MRI
MRI_137513,0,0,4,4,MRI
MRI_134955,0,0,4,4,MRI
MRI_149812,0,0,4,4,MRI
MRI_139556,0,0,4,4,MRI
MRI_137373,0,0,4,4,MRI
MRI_148766,0,0,4,4,MRI
MRI_12335,0,0,4,4,MRI
MRI_9821,0,0,4,4,MRI
MRI_10282,0,0,4,4,MRI
MRI_17728,0,0,4,4,MRI
MRI_12240,0,0,4,4,MRI
MRI_155011,0,0,4,4,MRI
MRI_145015,0,0,4,4,MRI
MRI_12697,0,0,4,4,MRI
MRI_11436,0,0,4,4,MRI
MRI_157079,0,0,4,4,MRI
MRI_151949,0,0,4,4,MRI
MRI_145184,0,0,4,4,MRI
MRI_289420,0,0,4,4,MRI
MRI_237353,0,0,4,4,MRI
MRI_46932,0,0,4,4,MRI
MRI_402410,0,0,4,4,MRI
MRI_400943,0,0,4,4,MRI
MRI_402786,0,0,4,4,MRI
MRI_401235,0,0,4,4,MRI
MRI_413854,0,0,4,4,MRI
MRI_431031,0,0,4,4,MRI
MRI_407802,0,0,4,4,MRI
MRI_401701,0,0,4,4,MRI
MRI_406376,0,0,4,4,MRI
MRI_409861,0,0,4,4,MRI
MRI_401939,0,0,4,4,MRI
MRI_408180,0,0,4,4,MRI
MRI_47841,0,0,4,4,MRI
MRI_410147,0,0,4,4,MRI
MRI_162044,0,0,4,4,MRI
MRI_162010,0,0,4,4,MRI
MRI_158127,0,0,4,4,MRI
MRI_160590,0,0,4,4,MRI
MRI_15864,0,0,4,4,MRI
MRI_17427,0,0,4,4,MRI
MRI_14068,0,0,4,4,MRI
MRI_16135,0,0,4,4,MRI
MRI_158194,0,0,4,4,MRI
MRI_411325,0,0,4,4,MRI
MRI_405823,0,0,4,4,MRI
MRI_406334,0,0,4,4,MRI
MRI_406896,0,0,4,4,MRI
MRI_48839,0,0,4,4,MRI
MRI_403810,0,0,4,4,MRI
MRI_410210,0,0,4,4,MRI
MRI_412049,0,0,4,4,MRI
MRI_414515,0,0,4,4,MRI
MRI_410589,0,0,4,4,MRI
MRI_413775,0,0,4,4,MRI
MRI_415219,0,0,4,4,MRI
MRI_404202,0,0,4,4,MRI
MRI_404647,0,0,4,4,MRI
MRI_409582,0,0,4,4,MRI
MRI_411040,0,0,4,4,MRI
MRI_414152,0,0,4,4,MRI
MRI_429540,0,0,4,4,MRI
MRI_47537,0,0,4,4,MRI
MRI_405458,0,0,4,4,MRI
MRI_418636,0,0,4,4,MRI
MRI_405912,0,0,4,4,MRI
MRI_407351,0,0,4,4,MRI
MRI_407408,0,0,4,4,MRI
MRI_407228,0,0,4,4,MRI
MRI_413867,0,0,4,4,MRI
MRI_47558,0,0,4,4,MRI
MRI_65743,0,0,4,4,MRI
MRI_52121,0,0,4,4,MRI
MRI_421567,0,0,4,4,MRI
MRI_414122,0,0,4,4,MRI
MRI_408729,0,0,4,4,MRI
MRI_412546,0,0,4,4,MRI
MRI_409774,0,0,4,4,MRI
MRI_409915,0,0,4,4,MRI
MRI_412437,0,0,4,4,MRI
MRI_414356,0,0,4,4,MRI
MRI_416371,0,0,4,4,MRI
MRI_158591,0,0,4,4,MRI
MRI_158480,0,0,4,4,MRI
MRI_158611,0,0,4,4,MRI
MRI_159344,0,0,4,4,MRI
MRI_186622,0,0,4,4,MRI
MRI_410191,0,0,4,4,MRI
MRI_413429,0,0,4,4,MRI
MRI_476320,0,0,4,4,MRI
MRI_419636,0,0,4,4,MRI
MRI_422009,0,0,4,4,MRI
MRI_430747,0,0,4,4,MRI
MRI_414140,0,0,4,4,MRI
MRI_424116,0,0,4,4,MRI
MRI_410904,0,0,4,4,MRI
MRI_411076,0,0,4,4,MRI
MRI_417022,0,0,4,4,MRI
MRI_411831,0,0,4,4,MRI
MRI_423225,0,0,4,4,MRI
MRI_411504,0,0,4,4,MRI
MRI_414682,0,0,4,4,MRI
MRI_48069,0,0,4,4,MRI
MRI_428381,0,0,4,4,MRI
MRI_429981,0,0,4,4,MRI
MRI_413678,0,0,4,4,MRI
MRI_412513,0,0,4,4,MRI
MRI_422391,0,0,4,4,MRI
MRI_427547,0,0,4,4,MRI
MRI_48363,0,0,4,4,MRI
MRI_418454,0,0,4,4,MRI
MRI_416006,0,0,4,4,MRI
MRI_419130,0,0,4,4,MRI
MRI_417602,0,0,4,4,MRI
MRI_420310,0,0,4,4,MRI
MRI_422380,0,0,4,4,MRI
MRI_416652,0,0,4,4,MRI
MRI_418736,0,0,4,4,MRI
MRI_429768,0,0,4,4,MRI
MRI_418771,0,0,4,4,MRI
MRI_418257,0,0,4,4,MRI
MRI_421721,0,0,4,4,MRI
MRI_417373,0,0,4,4,MRI
MRI_431247,0,0,4,4,MRI
MRI_4108,0,0,4,4,MRI
MRI_50333,0,0,4,4,MRI
MRI_48538,0,0,4,4,MRI
MRI_418375,0,0,4,4,MRI
MRI_419915,0,0,4,4,MRI
MRI_422104,0,0,4,4,MRI
MRI_189136,0,0,4,4,MRI
MRI_14898,0,0,4,4,MRI
MRI_18937,0,0,4,4,MRI
MRI_13574,0,0,4,4,MRI
MRI_15880,0,0,4,4,MRI
MRI_15963,0,0,4,4,MRI
MRI_13639,0,0,4,4,MRI
MRI_22265,0,0,4,4,MRI
MRI_159241,0,0,4,4,MRI
MRI_168702,0,0,4,4,MRI
MRI_159372,0,0,4,4,MRI
MRI_165762,0,0,4,4,MRI
MRI_423285,0,0,4,4,MRI
MRI_459018,0,0,4,4,MRI
MRI_429264,0,0,4,4,MRI
MRI_48799,0,0,4,4,MRI
MRI_421526,0,0,4,4,MRI
MRI_430104,0,0,4,4,MRI
MRI_427633,0,0,4,4,MRI
MRI_424920,0,0,4,4,MRI
MRI_421238,0,0,4,4,MRI
MRI_468424,0,0,4,4,MRI
MRI_439814,0,0,4,4,MRI
MRI_434342,0,0,4,4,MRI
MRI_56845,0,0,4,4,MRI
MRI_446705,0,0,4,4,MRI
MRI_422436,0,0,4,4,MRI
MRI_422525,0,0,4,4,MRI
MRI_429962,0,0,4,4,MRI
MRI_427926,0,0,4,4,MRI
MRI_423602,0,0,4,4,MRI
MRI_435137,0,0,4,4,MRI
MRI_424689,0,0,4,4,MRI
MRI_426118,0,0,4,4,MRI
MRI_424124,0,0,4,4,MRI
MRI_434367,0,0,4,4,MRI
MRI_423977,0,0,4,4,MRI
MRI_437041,0,0,4,4,MRI
MRI_428363,0,0,4,4,MRI
MRI_451885,0,0,4,4,MRI
MRI_425127,0,0,4,4,MRI
MRI_440662,0,0,4,4,MRI
MRI_12377,0,0,4,4,MRI
MRI_10658,0,0,4,4,MRI
MRI_10726,0,0,4,4,MRI
MRI_137124,0,0,4,4,MRI
MRI_137244,0,0,4,4,MRI
MRI_150628,0,0,4,4,MRI
MRI_171586,0,0,4,4,MRI
MRI_159619,0,0,4,4,MRI
MRI_425579,0,0,4,4,MRI
MRI_427057,0,0,4,4,MRI
MRI_52974,0,0,4,4,MRI
MRI_52116,0,0,4,4,MRI
MRI_426375,0,0,4,4,MRI
MRI_426366,0,0,4,4,MRI
MRI_426940,0,0,4,4,MRI
MRI_476593,0,0,4,4,MRI
MRI_427301,0,0,4,4,MRI
MRI_62464,0,0,4,4,MRI
MRI_436122,0,0,4,4,MRI
MRI_436619,0,0,4,4,MRI
MRI_429881,0,0,4,4,MRI
MRI_428906,0,0,4,4,MRI
MRI_437980,0,0,4,4,MRI
MRI_435385,0,0,4,4,MRI
MRI_429029,0,0,4,4,MRI
MRI_430180,0,0,4,4,MRI
MRI_436722,0,0,4,4,MRI
MRI_431386,0,0,4,4,MRI
MRI_429268,0,0,4,4,MRI
MRI_429295,0,0,4,4,MRI
MRI_435695,0,0,4,4,MRI
MRI_440347,0,0,4,4,MRI
MRI_445983,0,0,4,4,MRI
MRI_433739,0,0,4,4,MRI
MRI_430128,0,0,4,4,MRI
MRI_436409,0,0,4,4,MRI
MRI_429854,0,0,4,4,MRI
MRI_432764,0,0,4,4,MRI
MRI_430555,0,0,4,4,MRI
MRI_434520,0,0,4,4,MRI
MRI_434598,0,0,4,4,MRI
MRI_459187,0,0,4,4,MRI
MRI_435483,0,0,4,4,MRI
MRI_439546,0,0,4,4,MRI
MRI_443598,0,0,4,4,MRI
MRI_431949,0,0,4,4,MRI
MRI_440203,0,0,4,4,MRI
MRI_440020,0,0,4,4,MRI
MRI_435117,0,0,4,4,MRI
MRI_187253,0,0,4,4,MRI
MRI_160234,0,0,4,4,MRI
MRI_160237,0,0,4,4,MRI
MRI_160254,0,0,4,4,MRI
MRI_17738,0,0,4,4,MRI
MRI_13845,0,0,4,4,MRI
MRI_15185,0,0,4,4,MRI
MRI_17405,0,0,4,4,MRI
MRI_435835,0,0,4,4,MRI
MRI_437533,0,0,4,4,MRI
MRI_445079,0,0,4,4,MRI
MRI_56266,0,0,4,4,MRI
MRI_481613,0,0,4,4,MRI
MRI_444158,0,0,4,4,MRI
MRI_440244,0,0,4,4,MRI
MRI_447776,0,0,4,4,MRI
MRI_454093,0,0,4,4,MRI
MRI_440836,0,0,4,4,MRI
MRI_441338,0,0,4,4,MRI
MRI_437497,0,0,4,4,MRI
MRI_436160,0,0,4,4,MRI
MRI_440854,0,0,4,4,MRI
MRI_445984,0,0,4,4,MRI
MRI_449234,0,0,4,4,MRI
MRI_58886,0,0,4,4,MRI
MRI_466968,0,0,4,4,MRI
MRI_439898,0,0,4,4,MRI
MRI_436692,0,0,4,4,MRI
MRI_443092,0,0,4,4,MRI
MRI_442954,0,0,4,4,MRI
MRI_57180,0,0,4,4,MRI
MRI_442238,0,0,4,4,MRI
MRI_445791,0,0,4,4,MRI
MRI_448604,0,0,4,4,MRI
MRI_438860,0,0,4,4,MRI
MRI_440221,0,0,4,4,MRI
MRI_440803,0,0,4,4,MRI
MRI_447619,0,0,4,4,MRI
MRI_443577,0,0,4,4,MRI
MRI_448166,0,0,4,4,MRI
MRI_453529,0,0,4,4,MRI
MRI_160685,0,0,4,4,MRI
MRI_166164,0,0,4,4,MRI
MRI_181092,0,0,4,4,MRI
MRI_164794,0,0,4,4,MRI
MRI_447989,0,0,4,4,MRI
MRI_466361,0,0,4,4,MRI
MRI_464795,0,0,4,4,MRI
MRI_457579,0,0,4,4,MRI
MRI_452518,0,0,4,4,MRI
MRI_445575,0,0,4,4,MRI
MRI_470617,0,0,4,4,MRI
MRI_445733,0,0,4,4,MRI
MRI_462521,0,0,4,4,MRI
MRI_449849,0,0,4,4,MRI
MRI_451134,0,0,4,4,MRI
MRI_447175,0,0,4,4,MRI
MRI_450186,0,0,4,4,MRI
MRI_445648,0,0,4,4,MRI
MRI_452191,0,0,4,4,MRI
MRI_460119,0,0,4,4,MRI
MRI_459217,0,0,4,4,MRI
MRI_465905,0,0,4,4,MRI
MRI_464667,0,0,4,4,MRI
MRI_56498,0,0,4,4,MRI
MRI_59838,0,0,4,4,MRI
MRI_472208,0,0,4,4,MRI
MRI_453512,0,0,4,4,MRI
MRI_448879,0,0,4,4,MRI
MRI_449653,0,0,4,4,MRI
MRI_450365,0,0,4,4,MRI
MRI_450258,0,0,4,4,MRI
MRI_495924,0,0,4,4,MRI
MRI_449412,0,0,4,4,MRI
MRI_51486,0,0,4,4,MRI
MRI_63554,0,0,4,4,MRI
MRI_52856,0,0,4,4,MRI
MRI_53282,0,0,4,4,MRI
MRI_456274,0,0,4,4,MRI
MRI_459432,0,0,4,4,MRI
MRI_161616,0,0,4,4,MRI
MRI_186824,0,0,4,4,MRI
MRI_161306,0,0,4,4,MRI
MRI_18683,0,0,4,4,MRI
MRI_450409,0,0,4,4,MRI
MRI_468434,0,0,4,4,MRI
MRI_451125,0,0,4,4,MRI
MRI_451519,0,0,4,4,MRI
MRI_459805,0,0,4,4,MRI
MRI_472026,0,0,4,4,MRI
MRI_1928,0,0,4,4,MRI
MRI_3568,0,0,4,4,MRI
MRI_789164,0,0,4,4,MRI
MRI_786292,0,0,4,4,MRI
MRI_457124,0,0,4,4,MRI
MRI_457211,0,0,4,4,MRI
MRI_463494,0,0,4,4,MRI
MRI_458239,0,0,4,4,MRI
MRI_455609,0,0,4,4,MRI
MRI_472534,0,0,4,4,MRI
MRI_454895,0,0,4,4,MRI
MRI_455724,0,0,4,4,MRI
MRI_459273,0,0,4,4,MRI
MRI_467982,0,0,4,4,MRI
MRI_54998,0,0,4,4,MRI
MRI_52647,0,0,4,4,MRI
MRI_60860,0,0,4,4,MRI
MRI_461268,0,0,4,4,MRI
MRI_469000,0,0,4,4,MRI
MRI_54510,0,0,4,4,MRI
MRI_161492,0,0,4,4,MRI
MRI_165690,0,0,4,4,MRI
MRI_167746,0,0,4,4,MRI
MRI_57024,0,0,4,4,MRI
MRI_465392,0,0,4,4,MRI
MRI_472947,0,0,4,4,MRI
MRI_469665,0,0,4,4,MRI
MRI_461373,0,0,4,4,MRI
MRI_479368,0,0,4,4,MRI
MRI_461871,0,0,4,4,MRI
MRI_463710,0,0,4,4,MRI
MRI_478655,0,0,4,4,MRI
MRI_484278,0,0,4,4,MRI
MRI_489191,0,0,4,4,MRI
MRI_60297,0,0,4,4,MRI
MRI_470515,0,0,4,4,MRI
MRI_56469,0,0,4,4,MRI
MRI_477482,0,0,4,4,MRI
MRI_468222,0,0,4,4,MRI
MRI_471229,0,0,4,4,MRI
MRI_468705,0,0,4,4,MRI
MRI_467304,0,0,4,4,MRI
MRI_474554,0,0,4,4,MRI
MRI_467316,0,0,4,4,MRI
MRI_487321,0,0,4,4,MRI
MRI_467579,0,0,4,4,MRI
MRI_483401,0,0,4,4,MRI
MRI_509161,0,0,4,4,MRI
MRI_53893,0,0,4,4,MRI
MRI_54806,0,0,4,4,MRI
MRI_59454,0,0,4,4,MRI
MRI_497318,0,0,4,4,MRI
MRI_175232,0,0,4,4,MRI
MRI_472138,0,0,4,4,MRI
MRI_474574,0,0,4,4,MRI
MRI_485247,0,0,4,4,MRI
MRI_485619,0,0,4,4,MRI
MRI_489385,0,0,4,4,MRI
MRI_477167,0,0,4,4,MRI
MRI_484207,0,0,4,4,MRI
MRI_471467,0,0,4,4,MRI
MRI_476776,0,0,4,4,MRI
MRI_65006,0,0,4,4,MRI
MRI_483286,0,0,4,4,MRI
MRI_487829,0,0,4,4,MRI
MRI_478473,0,0,4,4,MRI
MRI_789224,0,0,4,4,MRI
MRI_33338,0,0,4,4,MRI
MRI_28390,0,0,4,4,MRI
MRI_251328,0,0,4,4,MRI
MRI_254965,0,0,4,4,MRI
MRI_255669,0,0,4,4,MRI
MRI_250052,0,0,4,4,MRI
MRI_259865,0,0,4,4,MRI
MRI_250060,0,0,4,4,MRI
MRI_261187,0,0,4,4,MRI
11718087_x_at,0,4,0,4,Gene Expression
11718108_a_at,0,4,0,4,Gene Expression
11718109_s_at,0,4,0,4,Gene Expression
11718110_x_at,0,4,0,4,Gene Expression
11718165_a_at,0,4,0,4,Gene Expression
11735363_a_at,0,4,0,4,Gene Expression
11735364_x_at,0,4,0,4,Gene Expression
11741875_x_at,0,4,0,4,Gene Expression
11746237_x_at,0,4,0,4,Gene Expression
11718892_s_at,0,4,0,4,Gene Expression
11718970_a_at,0,4,0,4,Gene Expression
11718971_x_at,0,4,0,4,Gene Expression
11735060_a_at,0,4,0,4,Gene Expression
11735681_x_at,0,4,0,4,Gene Expression
11743903_a_at,0,4,0,4,Gene Expression
11718989_s_at,0,4,0,4,Gene Expression
MRI_487485,0,0,4,4,MRI
MRI_489124,0,0,4,4,MRI
MRI_501262,0,0,4,4,MRI
MRI_502685,0,0,4,4,MRI
MRI_482252,0,0,4,4,MRI
MRI_483699,0,0,4,4,MRI
MRI_491463,0,0,4,4,MRI
MRI_487163,0,0,4,4,MRI
MRI_549974,0,0,4,4,MRI
MRI_482724,0,0,4,4,MRI
MRI_53401,0,0,4,4,MRI
MRI_53483,0,0,4,4,MRI
MRI_53502,0,0,4,4,MRI
MRI_476640,0,0,4,4,MRI
MRI_491401,0,0,4,4,MRI
MRI_503758,0,0,4,4,MRI
MRI_481801,0,0,4,4,MRI
MRI_510331,0,0,4,4,MRI
MRI_507893,0,0,4,4,MRI
MRI_163553,0,0,4,4,MRI
MRI_175792,0,0,4,4,MRI
MRI_504958,0,0,4,4,MRI
MRI_488228,0,0,4,4,MRI
MRI_67631,0,0,4,4,MRI
MRI_498406,0,0,4,4,MRI
MRI_487000,0,0,4,4,MRI
MRI_508585,0,0,4,4,MRI
MRI_492789,0,0,4,4,MRI
MRI_498021,0,0,4,4,MRI
MRI_497110,0,0,4,4,MRI
MRI_497388,0,0,4,4,MRI
MRI_535788,0,0,4,4,MRI
MRI_482735,0,0,4,4,MRI
MRI_489403,0,0,4,4,MRI
MRI_487138,0,0,4,4,MRI
MRI_491095,0,0,4,4,MRI
MRI_62564,0,0,4,4,MRI
MRI_69102,0,0,4,4,MRI
MRI_486639,0,0,4,4,MRI
MRI_490607,0,0,4,4,MRI
MRI_503662,0,0,4,4,MRI
MRI_489986,0,0,4,4,MRI
MRI_484963,0,0,4,4,MRI
MRI_54786,0,0,4,4,MRI
MRI_57703,0,0,4,4,MRI
MRI_56830,0,0,4,4,MRI
