Feature,ADNIMERGE Frequency,Gene Expression Frequency,MRI Frequency,Total Frequency,Domain
MRI_784467,0,0,42,42,MRI
MRI_786151,0,0,42,42,MRI
MRI_4674,0,0,42,42,MRI
MRI_2875,0,0,42,42,MRI
MRI_1342,0,0,42,42,MRI
MRI_6349,0,0,42,42,MRI
MRI_6045,0,0,42,42,MRI
MRI_787625,0,0,42,42,MRI
MRI_784220,0,0,42,42,MRI
MRI_5310,0,0,42,42,MRI
MRI_1372,0,0,42,42,MRI
MRI_785094,0,0,42,42,MRI
MRI_785589,0,0,42,42,MRI
MRI_785726,0,0,42,42,MRI
MRI_786070,0,0,42,42,MRI
MRI_781711,0,0,42,42,MRI
MRI_788121,0,0,41,41,MRI
MRI_789085,0,0,41,41,MRI
MRI_792337,0,0,41,41,MRI
MRI_789487,0,0,41,41,MRI
MRI_791112,0,0,41,41,MRI
MRI_5197,0,0,41,41,MRI
MRI_783272,0,0,41,41,MRI
MRI_786359,0,0,41,41,MRI
MRI_781464,0,0,41,41,MRI
MRI_3829,0,0,40,40,MRI
MRI_3545,0,0,40,40,MRI
MRI_784194,0,0,40,40,MRI
MRI_785895,0,0,40,40,MRI
MRI_861,0,0,40,40,MRI
MRI_3749,0,0,40,40,MRI
MRI_4153,0,0,40,40,MRI
MRI_5925,0,0,40,40,MRI
MRI_789719,0,0,40,40,MRI
MRI_793368,0,0,40,40,MRI
MRI_791978,0,0,40,40,MRI
MRI_793245,0,0,40,40,MRI
MRI_2582,0,0,40,40,MRI
MRI_781865,0,0,40,40,MRI
MRI_786858,0,0,39,39,MRI
MRI_4459,0,0,39,39,MRI
MRI_4124,0,0,39,39,MRI
MRI_3733,0,0,39,39,MRI
MRI_4058,0,0,39,39,MRI
MRI_788172,0,0,39,39,MRI
MRI_788061,0,0,39,39,MRI
MRI_787692,0,0,39,39,MRI
MRI_788054,0,0,39,39,MRI
MRI_786063,0,0,39,39,MRI
MRI_784737,0,0,39,39,MRI
MRI_1286,0,0,39,39,MRI
MRI_781969,0,0,39,39,MRI
MRI_781347,0,0,39,39,MRI
MRI_2980,0,0,38,38,MRI
MRI_4592,0,0,38,38,MRI
MRI_945,0,0,38,38,MRI
MRI_1978,0,0,38,38,MRI
MRI_3573,0,0,38,38,MRI
MRI_789241,0,0,38,38,MRI
MRI_2455,0,0,38,38,MRI
MRI_791809,0,0,38,38,MRI
MRI_783802,0,0,38,38,MRI
MRI_785924,0,0,38,38,MRI
MRI_330,0,0,38,38,MRI
MRI_781695,0,0,38,38,MRI
MRI_781580,0,0,38,38,MRI
MRI_785278,0,0,38,38,MRI
MRI_781291,0,0,38,38,MRI
MRI_2706,0,0,37,37,MRI
MRI_4168,0,0,37,37,MRI
MRI_2655,0,0,37,37,MRI
MRI_790832,0,0,37,37,MRI
MRI_792324,0,0,37,37,MRI
MRI_3647,0,0,37,37,MRI
MRI_784110,0,0,37,37,MRI
MRI_783421,0,0,37,37,MRI
MRI_780808,0,0,37,37,MRI
MRI_781389,0,0,37,37,MRI
MRI_783073,0,0,36,36,MRI
MRI_790075,0,0,36,36,MRI
MRI_6105,0,0,36,36,MRI
MRI_792305,0,0,36,36,MRI
MRI_785393,0,0,36,36,MRI
MRI_789157,0,0,36,36,MRI
MRI_790182,0,0,36,36,MRI
MRI_2357,0,0,36,36,MRI
MRI_762,0,0,36,36,MRI
MRI_1017,0,0,36,36,MRI
MRI_786810,0,0,35,35,MRI
MRI_786968,0,0,35,35,MRI
MRI_1228,0,0,35,35,MRI
MRI_789684,0,0,35,35,MRI
MRI_788698,0,0,35,35,MRI
MRI_783945,0,0,35,35,MRI
MRI_5613,0,0,35,35,MRI
MRI_6119,0,0,35,35,MRI
MRI_4145,0,0,35,35,MRI
MRI_707,0,0,35,35,MRI
MRI_785646,0,0,35,35,MRI
MRI_3149,0,0,34,34,MRI
MRI_3200,0,0,34,34,MRI
MRI_785403,0,0,34,34,MRI
MRI_5547,0,0,34,34,MRI
MRI_6088,0,0,34,34,MRI
MRI_2484,0,0,34,34,MRI
MRI_3265,0,0,34,34,MRI
MRI_792551,0,0,34,34,MRI
MRI_792950,0,0,34,34,MRI
MRI_793508,0,0,34,34,MRI
MRI_2461,0,0,34,34,MRI
MRI_790600,0,0,34,34,MRI
MRI_782806,0,0,34,34,MRI
MRI_1213,0,0,34,34,MRI
MRI_786569,0,0,33,33,MRI
MRI_786841,0,0,33,33,MRI
MRI_5194,0,0,33,33,MRI
MRI_5333,0,0,33,33,MRI
MRI_1629,0,0,33,33,MRI
MRI_3328,0,0,33,33,MRI
MRI_783114,0,0,33,33,MRI
MRI_788811,0,0,33,33,MRI
MRI_790791,0,0,33,33,MRI
MRI_4899,0,0,33,33,MRI
MRI_785272,0,0,33,33,MRI
MRI_786285,0,0,32,32,MRI
MRI_2293,0,0,32,32,MRI
MRI_6034,0,0,32,32,MRI
MRI_6108,0,0,32,32,MRI
MRI_5750,0,0,32,32,MRI
MRI_5959,0,0,32,32,MRI
MRI_3912,0,0,32,32,MRI
MRI_790465,0,0,32,32,MRI
MRI_789493,0,0,32,32,MRI
MRI_792894,0,0,32,32,MRI
MRI_2695,0,0,32,32,MRI
MRI_781813,0,0,32,32,MRI
MRI_86,0,0,32,32,MRI
MRI_786961,0,0,31,31,MRI
MRI_786801,0,0,31,31,MRI
MRI_4525,0,0,31,31,MRI
MRI_2569,0,0,31,31,MRI
MRI_3582,0,0,31,31,MRI
MRI_793541,0,0,31,31,MRI
MRI_787391,0,0,31,31,MRI
MRI_788226,0,0,31,31,MRI
MRI_215,0,0,31,31,MRI
MRI_784614,0,0,31,31,MRI
MRI_785880,0,0,31,31,MRI
MRI_782823,0,0,31,31,MRI
MRI_4120,0,0,30,30,MRI
MRI_787074,0,0,30,30,MRI
MRI_2971,0,0,30,30,MRI
MRI_1732,0,0,30,30,MRI
MRI_6089,0,0,30,30,MRI
MRI_789942,0,0,30,30,MRI
MRI_792440,0,0,30,30,MRI
MRI_788217,0,0,30,30,MRI
MRI_788428,0,0,30,30,MRI
MRI_793042,0,0,30,30,MRI
MRI_792331,0,0,30,30,MRI
MRI_788412,0,0,30,30,MRI
MRI_783401,0,0,30,30,MRI
MRI_783632,0,0,30,30,MRI
MRI_784586,0,0,30,30,MRI
MRI_921,0,0,30,30,MRI
MRI_784382,0,0,30,30,MRI
MRI_784848,0,0,30,30,MRI
MRI_784197,0,0,29,29,MRI
MRI_2843,0,0,29,29,MRI
MRI_792319,0,0,29,29,MRI
MRI_788288,0,0,29,29,MRI
MRI_792634,0,0,29,29,MRI
MRI_784156,0,0,29,29,MRI
MRI_2519,0,0,29,29,MRI
MRI_785423,0,0,29,29,MRI
MRI_784313,0,0,29,29,MRI
MRI_784798,0,0,29,29,MRI
MRI_895,0,0,29,29,MRI
MRI_781038,0,0,29,29,MRI
MRI_781474,0,0,29,29,MRI
MRI_782472,0,0,29,29,MRI
MRI_781934,0,0,29,29,MRI
MRI_786914,0,0,28,28,MRI
MRI_4726,0,0,28,28,MRI
MRI_788829,0,0,28,28,MRI
MRI_787846,0,0,28,28,MRI
MRI_790036,0,0,28,28,MRI
MRI_792533,0,0,28,28,MRI
MRI_792808,0,0,28,28,MRI
MRI_790083,0,0,28,28,MRI
MRI_781061,0,0,28,28,MRI
MRI_781797,0,0,28,28,MRI
MRI_786110,0,0,28,28,MRI
MRI_781593,0,0,28,28,MRI
MRI_786445,0,0,27,27,MRI
MRI_787062,0,0,27,27,MRI
MRI_786478,0,0,27,27,MRI
MRI_5597,0,0,27,27,MRI
MRI_788319,0,0,27,27,MRI
MRI_790090,0,0,27,27,MRI
MRI_787596,0,0,27,27,MRI
MRI_790367,0,0,27,27,MRI
MRI_188,0,0,27,27,MRI
MRI_4289,0,0,27,27,MRI
MRI_6378,0,0,27,27,MRI
MRI_5590,0,0,27,27,MRI
MRI_553,0,0,27,27,MRI
MRI_782915,0,0,27,27,MRI
MRI_1474,0,0,27,27,MRI
MRI_786972,0,0,26,26,MRI
MRI_3177,0,0,26,26,MRI
MRI_2352,0,0,26,26,MRI
MRI_791189,0,0,26,26,MRI
MRI_788572,0,0,26,26,MRI
MRI_788498,0,0,26,26,MRI
MRI_789364,0,0,26,26,MRI
MRI_791258,0,0,26,26,MRI
MRI_787730,0,0,26,26,MRI
MRI_793462,0,0,26,26,MRI
MRI_784356,0,0,26,26,MRI
MRI_785358,0,0,26,26,MRI
MRI_6353,0,0,26,26,MRI
MRI_5780,0,0,26,26,MRI
MRI_1611,0,0,26,26,MRI
MRI_784172,0,0,26,26,MRI
MRI_786001,0,0,26,26,MRI
MRI_784287,0,0,26,26,MRI
MRI_781130,0,0,26,26,MRI
MRI_3284,0,0,25,25,MRI
MRI_790986,0,0,25,25,MRI
MRI_790378,0,0,25,25,MRI
MRI_788052,0,0,25,25,MRI
MRI_547,0,0,25,25,MRI
MRI_5374,0,0,25,25,MRI
MRI_1065,0,0,25,25,MRI
MRI_860,0,0,25,25,MRI
MRI_786314,0,0,25,25,MRI
MRI_1573,0,0,25,25,MRI
MRI_958,0,0,25,25,MRI
MRI_784567,0,0,24,24,MRI
MRI_786727,0,0,24,24,MRI
MRI_786735,0,0,24,24,MRI
MRI_787103,0,0,24,24,MRI
MRI_1924,0,0,24,24,MRI
MRI_792747,0,0,24,24,MRI
MRI_790548,0,0,24,24,MRI
MRI_788563,0,0,24,24,MRI
MRI_787415,0,0,24,24,MRI
MRI_788356,0,0,24,24,MRI
MRI_792254,0,0,24,24,MRI
MRI_789080,0,0,24,24,MRI
MRI_788944,0,0,24,24,MRI
MRI_792509,0,0,24,24,MRI
MRI_787901,0,0,24,24,MRI
MRI_3594,0,0,24,24,MRI
MRI_781501,0,0,24,24,MRI
MRI_785364,0,0,24,24,MRI
MRI_781834,0,0,24,24,MRI
MRI_781423,0,0,24,24,MRI
MRI_3694,0,0,23,23,MRI
MRI_790305,0,0,23,23,MRI
MRI_792790,0,0,23,23,MRI
MRI_791662,0,0,23,23,MRI
MRI_790933,0,0,23,23,MRI
MRI_3192,0,0,23,23,MRI
MRI_4551,0,0,23,23,MRI
MRI_6072,0,0,23,23,MRI
MRI_3311,0,0,23,23,MRI
MRI_784118,0,0,23,23,MRI
MRI_781679,0,0,23,23,MRI
MRI_784858,0,0,22,22,MRI
MRI_5017,0,0,22,22,MRI
MRI_790656,0,0,22,22,MRI
MRI_790949,0,0,22,22,MRI
MRI_791926,0,0,22,22,MRI
MRI_792397,0,0,22,22,MRI
MRI_793513,0,0,22,22,MRI
MRI_791174,0,0,22,22,MRI
MRI_789785,0,0,22,22,MRI
MRI_788547,0,0,22,22,MRI
MRI_791018,0,0,22,22,MRI
MRI_785405,0,0,22,22,MRI
MRI_791537,0,0,22,22,MRI
MRI_4407,0,0,22,22,MRI
MRI_792709,0,0,22,22,MRI
MRI_785725,0,0,22,22,MRI
MRI_2135,0,0,22,22,MRI
MRI_1476,0,0,22,22,MRI
MRI_785081,0,0,22,22,MRI
MRI_782774,0,0,22,22,MRI
MRI_786829,0,0,21,21,MRI
MRI_787178,0,0,21,21,MRI
MRI_790684,0,0,21,21,MRI
MRI_789643,0,0,21,21,MRI
MRI_791345,0,0,21,21,MRI
MRI_790415,0,0,21,21,MRI
MRI_790032,0,0,21,21,MRI
MRI_790768,0,0,21,21,MRI
MRI_791618,0,0,21,21,MRI
MRI_4332,0,0,21,21,MRI
MRI_783978,0,0,21,21,MRI
MRI_784920,0,0,21,21,MRI
MRI_864,0,0,21,21,MRI
MRI_782028,0,0,21,21,MRI
MRI_782000,0,0,21,21,MRI
MRI_782317,0,0,21,21,MRI
MRI_782892,0,0,21,21,MRI
MRI_782033,0,0,21,21,MRI
MRI_785736,0,0,21,21,MRI
MRI_786917,0,0,20,20,MRI
MRI_787141,0,0,20,20,MRI
MRI_2505,0,0,20,20,MRI
MRI_4794,0,0,20,20,MRI
MRI_787933,0,0,20,20,MRI
MRI_785325,0,0,20,20,MRI
MRI_790556,0,0,20,20,MRI
MRI_2129,0,0,20,20,MRI
MRI_2712,0,0,20,20,MRI
MRI_3998,0,0,20,20,MRI
MRI_425,0,0,20,20,MRI
MRI_780934,0,0,20,20,MRI
MRI_782749,0,0,20,20,MRI
MRI_780875,0,0,20,20,MRI
MRI_784678,0,0,20,20,MRI
MRI_786533,0,0,19,19,MRI
MRI_783691,0,0,19,19,MRI
MRI_4412,0,0,19,19,MRI
MRI_6225,0,0,19,19,MRI
MRI_789770,0,0,19,19,MRI
MRI_789552,0,0,19,19,MRI
MRI_787367,0,0,19,19,MRI
MRI_791860,0,0,19,19,MRI
MRI_788852,0,0,19,19,MRI
MRI_792400,0,0,19,19,MRI
MRI_788923,0,0,19,19,MRI
MRI_5823,0,0,19,19,MRI
MRI_783512,0,0,19,19,MRI
MRI_784879,0,0,19,19,MRI
MRI_2986,0,0,19,19,MRI
MRI_784337,0,0,19,19,MRI
MRI_785717,0,0,19,19,MRI
MRI_543,0,0,19,19,MRI
MRI_782429,0,0,19,19,MRI
MRI_782678,0,0,19,19,MRI
MRI_784904,0,0,19,19,MRI
MRI_792714,0,0,18,18,MRI
MRI_793425,0,0,18,18,MRI
MRI_788404,0,0,18,18,MRI
MRI_783590,0,0,18,18,MRI
MRI_788234,0,0,18,18,MRI
MRI_785712,0,0,18,18,MRI
MRI_43,0,0,18,18,MRI
MRI_5864,0,0,18,18,MRI
MRI_784725,0,0,18,18,MRI
MRI_784273,0,0,18,18,MRI
MRI_930,0,0,18,18,MRI
MRI_785541,0,0,18,18,MRI
MRI_1878,0,0,17,17,MRI
MRI_5252,0,0,17,17,MRI
MRI_5275,0,0,17,17,MRI
MRI_783771,0,0,17,17,MRI
MRI_790829,0,0,17,17,MRI
MRI_791874,0,0,17,17,MRI
MRI_792027,0,0,17,17,MRI
MRI_786174,0,0,17,17,MRI
MRI_1880,0,0,17,17,MRI
MRI_785212,0,0,17,17,MRI
MRI_961,0,0,17,17,MRI
MRI_530,0,0,17,17,MRI
MRI_793,0,0,17,17,MRI
MRI_835,0,0,17,17,MRI
MRI_786390,0,0,17,17,MRI
MRI_782623,0,0,17,17,MRI
MRI_785969,0,0,16,16,MRI
MRI_787739,0,0,16,16,MRI
MRI_787585,0,0,16,16,MRI
MRI_787874,0,0,16,16,MRI
MRI_788049,0,0,16,16,MRI
MRI_787752,0,0,16,16,MRI
MRI_791792,0,0,16,16,MRI
MRI_790833,0,0,16,16,MRI
MRI_790745,0,0,16,16,MRI
MRI_789990,0,0,16,16,MRI
MRI_793265,0,0,16,16,MRI
MRI_1987,0,0,16,16,MRI
MRI_4910,0,0,16,16,MRI
MRI_3786,0,0,16,16,MRI
MRI_2314,0,0,16,16,MRI
MRI_763082,0,0,16,16,MRI
MRI_781406,0,0,16,16,MRI
MRI_784067,0,0,16,16,MRI
MRI_781411,0,0,16,16,MRI
MRI_781758,0,0,16,16,MRI
MRI_781884,0,0,16,16,MRI
MRI_781888,0,0,16,16,MRI
MRI_781845,0,0,16,16,MRI
MRI_786335,0,0,16,16,MRI
MRI_783455,0,0,15,15,MRI
MRI_786974,0,0,15,15,MRI
MRI_787037,0,0,15,15,MRI
MRI_783100,0,0,15,15,MRI
MRI_791014,0,0,15,15,MRI
MRI_791857,0,0,15,15,MRI
MRI_3380,0,0,15,15,MRI
MRI_793325,0,0,15,15,MRI
MRI_789223,0,0,15,15,MRI
MRI_787751,0,0,15,15,MRI
MRI_791607,0,0,15,15,MRI
MRI_789705,0,0,15,15,MRI
MRI_785490,0,0,15,15,MRI
MRI_2260,0,0,15,15,MRI
MRI_5198,0,0,15,15,MRI
MRI_783305,0,0,15,15,MRI
MRI_786834,0,0,15,15,MRI
MRI_783350,0,0,15,15,MRI
MRI_783387,0,0,15,15,MRI
MRI_849,0,0,15,15,MRI
MRI_782373,0,0,15,15,MRI
MRI_3509,0,0,14,14,MRI
MRI_788064,0,0,14,14,MRI
MRI_787737,0,0,14,14,MRI
MRI_788265,0,0,14,14,MRI
MRI_788060,0,0,14,14,MRI
MRI_784027,0,0,14,14,MRI
MRI_3882,0,0,14,14,MRI
MRI_402,0,0,14,14,MRI
MRI_1498,0,0,14,14,MRI
MRI_784060,0,0,14,14,MRI
MRI_766930,0,0,14,14,MRI
MRI_782632,0,0,14,14,MRI
MRI_785710,0,0,14,14,MRI
MRI_782787,0,0,13,13,MRI
MRI_786771,0,0,13,13,MRI
MRI_3167,0,0,13,13,MRI
MRI_4005,0,0,13,13,MRI
MRI_3335,0,0,13,13,MRI
MRI_793081,0,0,13,13,MRI
MRI_787747,0,0,13,13,MRI
MRI_790782,0,0,13,13,MRI
MRI_790894,0,0,13,13,MRI
MRI_789037,0,0,13,13,MRI
MRI_792452,0,0,13,13,MRI
MRI_789078,0,0,13,13,MRI
MRI_785506,0,0,13,13,MRI
MRI_5881,0,0,13,13,MRI
MRI_1088,0,0,13,13,MRI
MRI_762893,0,0,13,13,MRI
MRI_764686,0,0,13,13,MRI
MRI_765645,0,0,13,13,MRI
MRI_767809,0,0,13,13,MRI
MRI_781339,0,0,13,13,MRI
MRI_780929,0,0,13,13,MRI
MRI_781420,0,0,13,13,MRI
MRI_785738,0,0,13,13,MRI
MRI_1034,0,0,13,13,MRI
MRI_785262,0,0,12,12,MRI
MRI_783977,0,0,12,12,MRI
MRI_792510,0,0,12,12,MRI
MRI_787576,0,0,12,12,MRI
MRI_789335,0,0,12,12,MRI
MRI_787659,0,0,12,12,MRI
MRI_791494,0,0,12,12,MRI
MRI_3400,0,0,12,12,MRI
MRI_793241,0,0,12,12,MRI
MRI_788542,0,0,12,12,MRI
MRI_791324,0,0,12,12,MRI
MRI_793171,0,0,12,12,MRI
MRI_790171,0,0,12,12,MRI
MRI_790511,0,0,12,12,MRI
MRI_791153,0,0,12,12,MRI
MRI_791925,0,0,12,12,MRI
MRI_537,0,0,12,12,MRI
MRI_5522,0,0,12,12,MRI
MRI_785474,0,0,12,12,MRI
MRI_2315,0,0,12,12,MRI
MRI_1616,0,0,12,12,MRI
MRI_763333,0,0,12,12,MRI
MRI_763655,0,0,12,12,MRI
MRI_766104,0,0,12,12,MRI
MRI_766977,0,0,12,12,MRI
MRI_767941,0,0,12,12,MRI
MRI_781826,0,0,12,12,MRI
MRI_784363,0,0,12,12,MRI
MRI_782985,0,0,12,12,MRI
MRI_781984,0,0,12,12,MRI
MRI_789150,0,0,11,11,MRI
MRI_788354,0,0,11,11,MRI
MRI_791353,0,0,11,11,MRI
MRI_793372,0,0,11,11,MRI
MRI_793195,0,0,11,11,MRI
MRI_787929,0,0,11,11,MRI
MRI_791339,0,0,11,11,MRI
MRI_790105,0,0,11,11,MRI
MRI_788228,0,0,11,11,MRI
MRI_789721,0,0,11,11,MRI
MRI_791179,0,0,11,11,MRI
MRI_791071,0,0,11,11,MRI
MRI_444935,0,0,11,11,MRI
MRI_18963,0,0,11,11,MRI
MRI_5793,0,0,11,11,MRI
MRI_4342,0,0,11,11,MRI
MRI_1181,0,0,11,11,MRI
MRI_767953,0,0,11,11,MRI
MRI_782964,0,0,11,11,MRI
MRI_781706,0,0,11,11,MRI
MRI_785963,0,0,11,11,MRI
MRI_356946,0,0,11,11,MRI
MRI_5377,0,0,10,10,MRI
MRI_789054,0,0,10,10,MRI
MRI_788367,0,0,10,10,MRI
MRI_788602,0,0,10,10,MRI
MRI_791861,0,0,10,10,MRI
MRI_788400,0,0,10,10,MRI
MRI_790091,0,0,10,10,MRI
MRI_789310,0,0,10,10,MRI
MRI_791989,0,0,10,10,MRI
MRI_793157,0,0,10,10,MRI
MRI_788486,0,0,10,10,MRI
MRI_793258,0,0,10,10,MRI
MRI_6058,0,0,10,10,MRI
MRI_447794,0,0,10,10,MRI
MRI_16945,0,0,10,10,MRI
MRI_15482,0,0,10,10,MRI
MRI_2732,0,0,10,10,MRI
MRI_3227,0,0,10,10,MRI
MRI_5535,0,0,10,10,MRI
MRI_4800,0,0,10,10,MRI
MRI_783423,0,0,10,10,MRI
MRI_784590,0,0,10,10,MRI
MRI_785460,0,0,10,10,MRI
MRI_785559,0,0,10,10,MRI
MRI_5546,0,0,10,10,MRI
MRI_4609,0,0,10,10,MRI
MRI_780843,0,0,10,10,MRI
MRI_781529,0,0,10,10,MRI
MRI_782929,0,0,10,10,MRI
MRI_354893,0,0,10,10,MRI
MRI_355536,0,0,10,10,MRI
MRI_786474,0,0,9,9,MRI
MRI_787030,0,0,9,9,MRI
MRI_790202,0,0,9,9,MRI
MRI_788258,0,0,9,9,MRI
MRI_793008,0,0,9,9,MRI
MRI_788748,0,0,9,9,MRI
MRI_789976,0,0,9,9,MRI
MRI_441962,0,0,9,9,MRI
MRI_445982,0,0,9,9,MRI
MRI_447764,0,0,9,9,MRI
MRI_4659,0,0,9,9,MRI
MRI_5091,0,0,9,9,MRI
MRI_490383,0,0,9,9,MRI
MRI_5722,0,0,9,9,MRI
MRI_6103,0,0,9,9,MRI
MRI_784547,0,0,9,9,MRI
MRI_786133,0,0,9,9,MRI
MRI_4789,0,0,9,9,MRI
MRI_2289,0,0,9,9,MRI
MRI_17213,0,0,9,9,MRI
MRI_611,0,0,9,9,MRI
MRI_570,0,0,9,9,MRI
MRI_774,0,0,9,9,MRI
MRI_213,0,0,9,9,MRI
MRI_742855,0,0,9,9,MRI
MRI_767436,0,0,9,9,MRI
MRI_763446,0,0,9,9,MRI
MRI_784241,0,0,9,9,MRI
MRI_1572,0,0,9,9,MRI
MRI_780906,0,0,9,9,MRI
MRI_784533,0,0,9,9,MRI
MRI_786002,0,0,9,9,MRI
MRI_785889,0,0,9,9,MRI
MRI_33880,0,0,9,9,MRI
MRI_786095,0,0,9,9,MRI
MRI_782076,0,0,9,9,MRI
MRI_783705,0,0,9,9,MRI
MRI_357587,0,0,9,9,MRI
MRI_358006,0,0,9,9,MRI
MRI_1402,0,0,9,9,MRI
MRI_789704,0,0,8,8,MRI
MRI_788997,0,0,8,8,MRI
MRI_787993,0,0,8,8,MRI
MRI_788925,0,0,8,8,MRI
MRI_445897,0,0,8,8,MRI
MRI_444987,0,0,8,8,MRI
MRI_16471,0,0,8,8,MRI
MRI_5327,0,0,8,8,MRI
MRI_1974,0,0,8,8,MRI
MRI_783707,0,0,8,8,MRI
MRI_5202,0,0,8,8,MRI
MRI_503582,0,0,8,8,MRI
MRI_2982,0,0,8,8,MRI
MRI_2890,0,0,8,8,MRI
MRI_16779,0,0,8,8,MRI
MRI_4011,0,0,8,8,MRI
MRI_559443,0,0,8,8,MRI
MRI_115201,0,0,8,8,MRI
MRI_376,0,0,8,8,MRI
MRI_30007,0,0,8,8,MRI
MRI_731574,0,0,8,8,MRI
MRI_741997,0,0,8,8,MRI
MRI_748660,0,0,8,8,MRI
MRI_767665,0,0,8,8,MRI
MRI_786545,0,0,8,8,MRI
MRI_784494,0,0,8,8,MRI
MRI_785997,0,0,8,8,MRI
MRI_782544,0,0,8,8,MRI
MRI_784631,0,0,8,8,MRI
MRI_782722,0,0,8,8,MRI
MRI_782654,0,0,8,8,MRI
MRI_308932,0,0,8,8,MRI
MRI_312718,0,0,8,8,MRI
MRI_358084,0,0,8,8,MRI
MRI_379095,0,0,8,8,MRI
MRI_784098,0,0,7,7,MRI
MRI_785831,0,0,7,7,MRI
MRI_783948,0,0,7,7,MRI
MRI_792945,0,0,7,7,MRI
MRI_791959,0,0,7,7,MRI
MRI_792902,0,0,7,7,MRI
MRI_788634,0,0,7,7,MRI
MRI_789174,0,0,7,7,MRI
MRI_789756,0,0,7,7,MRI
MRI_792571,0,0,7,7,MRI
MRI_789071,0,0,7,7,MRI
MRI_790339,0,0,7,7,MRI
MRI_790675,0,0,7,7,MRI
MRI_792046,0,0,7,7,MRI
MRI_6099,0,0,7,7,MRI
MRI_792017,0,0,7,7,MRI
MRI_1871,0,0,7,7,MRI
MRI_447466,0,0,7,7,MRI
MRI_15732,0,0,7,7,MRI
MRI_13947,0,0,7,7,MRI
MRI_1950,0,0,7,7,MRI
MRI_6308,0,0,7,7,MRI
MRI_5674,0,0,7,7,MRI
MRI_4777,0,0,7,7,MRI
MRI_6168,0,0,7,7,MRI
MRI_543704,0,0,7,7,MRI
MRI_783356,0,0,7,7,MRI
MRI_785275,0,0,7,7,MRI
MRI_6260,0,0,7,7,MRI
MRI_20750,0,0,7,7,MRI
MRI_2385,0,0,7,7,MRI
MRI_741981,0,0,7,7,MRI
MRI_736921,0,0,7,7,MRI
MRI_746259,0,0,7,7,MRI
MRI_747408,0,0,7,7,MRI
MRI_781721,0,0,7,7,MRI
MRI_781287,0,0,7,7,MRI
MRI_28980,0,0,7,7,MRI
MRI_781635,0,0,7,7,MRI
MRI_786250,0,0,7,7,MRI
MRI_781833,0,0,7,7,MRI
MRI_785526,0,0,7,7,MRI
MRI_784774,0,0,7,7,MRI
MRI_783532,0,0,7,7,MRI
MRI_781559,0,0,7,7,MRI
MRI_782858,0,0,7,7,MRI
MRI_32687,0,0,7,7,MRI
MRI_784336,0,0,7,7,MRI
MRI_784431,0,0,7,7,MRI
MRI_783685,0,0,7,7,MRI
MRI_784961,0,0,7,7,MRI
MRI_785664,0,0,7,7,MRI
MRI_310432,0,0,7,7,MRI
MRI_348532,0,0,7,7,MRI
MRI_356389,0,0,7,7,MRI
MRI_355401,0,0,7,7,MRI
MRI_371071,0,0,7,7,MRI
MRI_382667,0,0,7,7,MRI
MRI_378966,0,0,7,7,MRI
11750231_x_at,0,6,0,6,Gene Expression
11754032_x_at,0,6,0,6,Gene Expression
11759852_x_at,0,6,0,6,Gene Expression
11760819_x_at,0,6,0,6,Gene Expression
11760929_x_at,0,6,0,6,Gene Expression
11761467_x_at,0,6,0,6,Gene Expression
MRI_3667,0,0,6,6,MRI
MRI_416944,0,0,6,6,MRI
MRI_422248,0,0,6,6,MRI
MRI_790043,0,0,6,6,MRI
MRI_788035,0,0,6,6,MRI
MRI_790713,0,0,6,6,MRI
MRI_793036,0,0,6,6,MRI
MRI_791694,0,0,6,6,MRI
MRI_790730,0,0,6,6,MRI
MRI_792795,0,0,6,6,MRI
MRI_788674,0,0,6,6,MRI
MRI_790549,0,0,6,6,MRI
MRI_789187,0,0,6,6,MRI
MRI_793234,0,0,6,6,MRI
MRI_3890,0,0,6,6,MRI
MRI_788381,0,0,6,6,MRI
MRI_14741,0,0,6,6,MRI
MRI_1495,0,0,6,6,MRI
MRI_789769,0,0,6,6,MRI
MRI_792138,0,0,6,6,MRI
MRI_474613,0,0,6,6,MRI
MRI_473788,0,0,6,6,MRI
MRI_29130,0,0,6,6,MRI
MRI_785537,0,0,6,6,MRI
MRI_2024,0,0,6,6,MRI
MRI_17537,0,0,6,6,MRI
MRI_492644,0,0,6,6,MRI
MRI_784618,0,0,6,6,MRI
MRI_496714,0,0,6,6,MRI
MRI_6244,0,0,6,6,MRI
MRI_2446,0,0,6,6,MRI
MRI_4737,0,0,6,6,MRI
MRI_15006,0,0,6,6,MRI
MRI_505119,0,0,6,6,MRI
MRI_2675,0,0,6,6,MRI
MRI_4940,0,0,6,6,MRI
MRI_4196,0,0,6,6,MRI
MRI_2217,0,0,6,6,MRI
MRI_528784,0,0,6,6,MRI
MRI_536253,0,0,6,6,MRI
MRI_538585,0,0,6,6,MRI
MRI_541137,0,0,6,6,MRI
MRI_547284,0,0,6,6,MRI
MRI_548865,0,0,6,6,MRI
MRI_71361,0,0,6,6,MRI
MRI_5646,0,0,6,6,MRI
MRI_566931,0,0,6,6,MRI
MRI_122729,0,0,6,6,MRI
11745244_x_at,0,6,0,6,Gene Expression
MRI_218,0,0,6,6,MRI
MRI_1367,0,0,6,6,MRI
MRI_1399,0,0,6,6,MRI
MRI_22871,0,0,6,6,MRI
MRI_24341,0,0,6,6,MRI
MRI_389,0,0,6,6,MRI
MRI_852,0,0,6,6,MRI
